"","date_game","game_start_time","opponent_name","opponent_pts","team_name","team_pts","overtimes","attendance","game_type","away0_home1","game_id","attendance.perc","rest_time","rest_diff"
"5862",2022-02-05,"5:00p","Orlando Magic",115,"Memphis Grizzlies",135,NA,18846,"Regular",0,2931,0,3,0
"5863",2022-02-05,"7:00p","Miami Heat",104,"Charlotte Hornets",86,NA,19420,"Regular",1,2932,0.902877865079734,1,-1
"5864",2022-02-05,"7:00p","Charlotte Hornets",86,"Miami Heat",104,NA,19420,"Regular",0,2932,0,2,1
"5865",2022-02-05,"7:00p","Washington Wizards",80,"Phoenix Suns",95,NA,18058,"Regular",0,2933,0,2,-1
"5866",2022-02-05,"7:00p","Phoenix Suns",95,"Washington Wizards",80,NA,18058,"Regular",1,2933,0.729321486268175,3,1
"5867",2022-02-05,"8:30p","New York Knicks",115,"Los Angeles Lakers",122,"OT",18997,"Regular",1,2934,0.881122448979592,2,-1
"5868",2022-02-05,"8:30p","Los Angeles Lakers",122,"New York Knicks",115,"OT",18997,"Regular",0,2934,0,3,1
"5869",2022-02-05,"10:00p","Milwaukee Bucks",137,"Portland Trail Blazers",108,NA,19393,"Regular",1,2935,0.956120889414781,1,-3
"5870",2022-02-05,"10:00p","Portland Trail Blazers",108,"Milwaukee Bucks",137,NA,19393,"Regular",0,2935,0,4,3
"5871",2022-02-05,"10:00p","Sacramento Kings",113,"Oklahoma City Thunder",103,NA,14097,"Regular",0,2936,0,1,-1
"5872",2022-02-05,"10:00p","Oklahoma City Thunder",103,"Sacramento Kings",113,NA,14097,"Regular",1,2936,0.684586247086247,2,1
"5873",2022-02-06,"3:30p","Chicago Bulls",108,"Philadelphia 76ers",119,NA,20233,"Regular",0,2937,0,2,0
"5874",2022-02-06,"3:30p","Philadelphia 76ers",119,"Chicago Bulls",108,NA,20233,"Regular",1,2937,0.921398970809235,2,0
"5875",2022-02-06,"3:30p","Denver Nuggets",124,"Brooklyn Nets",104,NA,18241,"Regular",0,2938,0,2,0
"5876",2022-02-06,"3:30p","Brooklyn Nets",104,"Denver Nuggets",124,NA,18241,"Regular",1,2938,0.850634210035441,2,0
"5877",2022-02-06,"3:30p","Minnesota Timberwolves",118,"Detroit Pistons",105,NA,16487,"Regular",0,2939,0,2,-1
"5878",2022-02-06,"3:30p","Detroit Pistons",105,"Minnesota Timberwolves",118,NA,16487,"Regular",1,2939,0.784684213031269,3,1
"5879",2022-02-06,"6:00p","Cleveland Cavaliers",98,"Indiana Pacers",85,NA,19432,"Regular",0,2940,0,2,0
"5880",2022-02-06,"6:00p","Indiana Pacers",85,"Cleveland Cavaliers",98,NA,19432,"Regular",1,2940,0.89437105905095,2,0
"5881",2022-02-06,"6:00p","Atlanta Hawks",94,"Dallas Mavericks",103,NA,19887,"Regular",1,2941,0.928084748926638,2,0
"5882",2022-02-06,"6:00p","Dallas Mavericks",103,"Atlanta Hawks",94,NA,19887,"Regular",0,2941,0,2,0
"5883",2022-02-06,"6:00p","Boston Celtics",116,"Orlando Magic",83,NA,14402,"Regular",1,2942,0.702468051897376,1,-1
"5884",2022-02-06,"6:00p","Orlando Magic",83,"Boston Celtics",116,NA,14402,"Regular",0,2942,0,2,1
"5885",2022-02-06,"7:00p","Houston Rockets",107,"New Orleans Pelicans",120,NA,15702,"Regular",0,2943,0,2,0
"5886",2022-02-06,"7:00p","New Orleans Pelicans",120,"Houston Rockets",107,NA,15702,"Regular",1,2943,0.742411347517731,2,0
"5887",2022-02-06,"9:00p","Milwaukee Bucks",137,"Los Angeles Clippers",113,NA,17395,"Regular",1,2944,0.808355406849761,3,2
"5888",2022-02-06,"9:00p","Los Angeles Clippers",113,"Milwaukee Bucks",137,NA,17395,"Regular",0,2944,0,1,-2
"5889",2022-02-07,"7:00p","Charlotte Hornets",101,"Toronto Raptors",116,NA,14102,"Regular",0,2945,0,3,1
"5890",2022-02-07,"7:00p","Toronto Raptors",116,"Charlotte Hornets",101,NA,14102,"Regular",1,2945,0.655632525919383,2,-1
"5891",2022-02-07,"7:00p","Washington Wizards",100,"Miami Heat",121,NA,14222,"Regular",0,2946,0,2,0
"5892",2022-02-07,"7:00p","Miami Heat",121,"Washington Wizards",100,NA,14222,"Regular",1,2946,0.574394184168013,2,0
"5893",2022-02-07,"8:00p","Chicago Bulls",124,"Phoenix Suns",127,NA,20615,"Regular",0,2947,0,2,1
"5894",2022-02-07,"8:00p","Phoenix Suns",127,"Chicago Bulls",124,NA,20615,"Regular",1,2947,0.938795027095952,1,-1
"5895",2022-02-07,"8:00p","Golden State Warriors",110,"Oklahoma City Thunder",98,NA,17009,"Regular",1,2948,0.822923218346316,2,-2
"5896",2022-02-07,"8:00p","Oklahoma City Thunder",98,"Golden State Warriors",110,NA,17009,"Regular",0,2948,0,4,2
"5897",2022-02-07,"9:00p","New York Knicks",104,"Utah Jazz",113,NA,18306,"Regular",1,2949,0.88571705051287,3,1
"5898",2022-02-07,"9:00p","Utah Jazz",113,"New York Knicks",104,NA,18306,"Regular",0,2949,0,2,-1
"5899",2022-02-08,"7:00p","Phoenix Suns",114,"Philadelphia 76ers",109,NA,20720,"Regular",1,2950,0.963317680970756,2,1
"5900",2022-02-08,"7:00p","Philadelphia 76ers",109,"Phoenix Suns",114,NA,20720,"Regular",0,2950,0,1,-1
"5901",2022-02-08,"7:30p","Atlanta Hawks",133,"Indiana Pacers",112,NA,14265,"Regular",0,2951,0,2,0
"5902",2022-02-08,"7:30p","Indiana Pacers",112,"Atlanta Hawks",133,NA,14265,"Regular",1,2951,0.663611834759955,2,0
"5903",2022-02-08,"7:30p","Boston Celtics",126,"Brooklyn Nets",91,NA,17732,"Regular",1,2952,0.817218176790488,2,0
"5904",2022-02-08,"7:30p","Brooklyn Nets",91,"Boston Celtics",126,NA,17732,"Regular",0,2952,0,2,0
"5905",2022-02-08,"8:00p","Memphis Grizzlies",135,"Los Angeles Clippers",109,NA,16101,"Regular",0,2953,0,2,-1
"5906",2022-02-08,"8:00p","Los Angeles Clippers",109,"Memphis Grizzlies",135,NA,16101,"Regular",1,2953,0.733230110660777,3,1
"5907",2022-02-08,"8:00p","Houston Rockets",97,"New Orleans Pelicans",110,NA,15121,"Regular",1,2954,0.720219099785663,2,0
"5908",2022-02-08,"8:00p","New Orleans Pelicans",110,"Houston Rockets",97,NA,15121,"Regular",0,2954,0,2,0
"5909",2022-02-08,"8:30p","Detroit Pistons",86,"Dallas Mavericks",116,NA,19200,"Regular",1,2955,0.896023893970506,2,0
"5910",2022-02-08,"8:30p","Dallas Mavericks",116,"Detroit Pistons",86,NA,19200,"Regular",0,2955,0,2,0
"5911",2022-02-08,"9:00p","Denver Nuggets",132,"New York Knicks",115,NA,15093,"Regular",0,2956,0,1,-1
"5912",2022-02-08,"9:00p","New York Knicks",115,"Denver Nuggets",132,NA,15093,"Regular",1,2956,0.703833240067152,2,1
"5913",2022-02-08,"10:00p","Milwaukee Bucks",131,"Los Angeles Lakers",116,NA,18997,"Regular",1,2957,0.881122448979592,3,1
"5914",2022-02-08,"10:00p","Los Angeles Lakers",116,"Milwaukee Bucks",131,NA,18997,"Regular",0,2957,0,2,-1
"5915",2022-02-08,"10:00p","Portland Trail Blazers",95,"Orlando Magic",113,NA,16024,"Regular",0,2958,0,2,-1
"5916",2022-02-08,"10:00p","Orlando Magic",113,"Portland Trail Blazers",95,NA,16024,"Regular",1,2958,0.790021200019721,3,1
"5917",2022-02-08,"10:00p","Sacramento Kings",114,"Minnesota Timberwolves",134,NA,12409,"Regular",0,2959,0,2,-1
"5918",2022-02-08,"10:00p","Minnesota Timberwolves",134,"Sacramento Kings",114,NA,12409,"Regular",1,2959,0.602612665112665,3,1
"5919",2022-02-09,"7:00p","Cleveland Cavaliers",105,"San Antonio Spurs",92,NA,19432,"Regular",0,2960,0,5,2
"5920",2022-02-09,"7:00p","San Antonio Spurs",92,"Cleveland Cavaliers",105,NA,19432,"Regular",1,2960,0.89437105905095,3,-2
"5921",2022-02-09,"7:30p","Chicago Bulls",121,"Charlotte Hornets",109,NA,19099,"Regular",1,2961,0.887953879771259,2,0
"5922",2022-02-09,"7:30p","Charlotte Hornets",109,"Chicago Bulls",121,NA,19099,"Regular",0,2961,0,2,0
"5923",2022-02-09,"8:00p","Oklahoma City Thunder",98,"Toronto Raptors",117,NA,13858,"Regular",0,2962,0,2,0
"5924",2022-02-09,"8:00p","Toronto Raptors",117,"Oklahoma City Thunder",98,NA,13858,"Regular",1,2962,0.67047268856742,2,0
"5925",2022-02-09,"10:00p","Portland Trail Blazers",107,"Los Angeles Lakers",105,NA,19393,"Regular",0,2963,0,1,0
"5926",2022-02-09,"10:00p","Los Angeles Lakers",105,"Portland Trail Blazers",107,NA,19393,"Regular",1,2963,0.956120889414781,1,0
"5927",2022-02-09,"10:00p","Sacramento Kings",132,"Minnesota Timberwolves",119,NA,12527,"Regular",0,2964,0,1,0
"5928",2022-02-09,"10:00p","Minnesota Timberwolves",119,"Sacramento Kings",132,NA,12527,"Regular",1,2964,0.608343045843046,1,0
"5929",2022-02-09,"10:00p","Golden State Warriors",85,"Utah Jazz",111,NA,18306,"Regular",1,2965,0.88571705051287,2,0
"5930",2022-02-09,"10:00p","Utah Jazz",111,"Golden State Warriors",85,NA,18306,"Regular",0,2965,0,2,0
"5931",2022-02-10,"7:00p","Memphis Grizzlies",132,"Detroit Pistons",107,NA,18744,"Regular",1,2966,0.848605577689243,2,0
"5932",2022-02-10,"7:00p","Detroit Pistons",107,"Memphis Grizzlies",132,NA,18744,"Regular",0,2966,0,2,0
"5933",2022-02-10,"7:30p","Miami Heat",112,"New Orleans Pelicans",97,NA,16672,"Regular",1,2967,0.79409383186473,2,-1
"5934",2022-02-10,"7:30p","New Orleans Pelicans",97,"Miami Heat",112,NA,16672,"Regular",0,2967,0,3,1
"5935",2022-02-10,"7:30p","Washington Wizards",113,"Brooklyn Nets",112,NA,15204,"Regular",0,2968,0,2,-1
"5936",2022-02-10,"7:30p","Brooklyn Nets",112,"Washington Wizards",113,NA,15204,"Regular",1,2968,0.6140549273021,3,1
"5937",2022-02-10,"8:00p","Houston Rockets",120,"Toronto Raptors",139,NA,16129,"Regular",0,2969,0,1,-1
"5938",2022-02-10,"8:00p","Toronto Raptors",139,"Houston Rockets",120,NA,16129,"Regular",1,2969,0.762600472813239,2,1
"5939",2022-02-10,"8:30p","Dallas Mavericks",112,"Los Angeles Clippers",105,NA,19532,"Regular",0,2970,0,2,0
"5940",2022-02-10,"8:30p","Los Angeles Clippers",105,"Dallas Mavericks",112,NA,19532,"Regular",1,2970,0.911517640470413,2,0
"5941",2022-02-10,"10:00p","Golden State Warriors",114,"New York Knicks",116,NA,18064,"Regular",0,2971,0,2,1
"5942",2022-02-10,"10:00p","New York Knicks",116,"Golden State Warriors",114,NA,18064,"Regular",1,2971,0.729563812600969,1,-1
"5943",2022-02-10,"10:00p","Milwaukee Bucks",107,"Phoenix Suns",131,NA,17071,"Regular",1,2972,0.823889961389961,2,0
"5944",2022-02-10,"10:00p","Phoenix Suns",131,"Milwaukee Bucks",107,NA,17071,"Regular",0,2972,0,2,0
"5945",2022-02-11,"7:00p","Detroit Pistons",119,"Charlotte Hornets",141,NA,20088,"Regular",0,2973,0,2,1
"5946",2022-02-11,"7:00p","Charlotte Hornets",141,"Detroit Pistons",119,NA,20088,"Regular",1,2973,0.909453096704093,1,-1
"5947",2022-02-11,"7:00p","Cleveland Cavaliers",120,"Indiana Pacers",113,NA,15075,"Regular",1,2974,0.698369313443899,3,1
"5948",2022-02-11,"7:00p","Indiana Pacers",113,"Cleveland Cavaliers",120,NA,15075,"Regular",0,2974,0,2,-1
"5949",2022-02-11,"7:00p","Oklahoma City Thunder",87,"Philadelphia 76ers",100,NA,20669,"Regular",1,2975,0.960946580501186,3,1
"5950",2022-02-11,"7:00p","Philadelphia 76ers",100,"Oklahoma City Thunder",87,NA,20669,"Regular",0,2975,0,2,-1
"5951",2022-02-11,"7:30p","Atlanta Hawks",121,"San Antonio Spurs",136,NA,17234,"Regular",0,2976,0,2,-1
"5952",2022-02-11,"7:30p","San Antonio Spurs",136,"Atlanta Hawks",121,NA,17234,"Regular",1,2976,0.801730554521771,3,1
"5953",2022-02-11,"7:30p","Denver Nuggets",102,"Boston Celtics",108,NA,19156,"Regular",1,2977,0.906578324656886,3,0
"5954",2022-02-11,"7:30p","Boston Celtics",108,"Denver Nuggets",102,NA,19156,"Regular",0,2977,0,3,0
"5955",2022-02-11,"8:00p","Minnesota Timberwolves",122,"Chicago Bulls",134,NA,20092,"Regular",1,2978,0.914977913384034,2,0
"5956",2022-02-11,"8:00p","Chicago Bulls",134,"Minnesota Timberwolves",122,NA,20092,"Regular",0,2978,0,2,0
"5957",2022-02-11,"9:00p","Utah Jazz",114,"Orlando Magic",99,NA,18306,"Regular",0,2979,0,3,1
"5958",2022-02-11,"9:00p","Orlando Magic",99,"Utah Jazz",114,NA,18306,"Regular",1,2979,0.88571705051287,2,-1
"5959",2022-02-12,"5:00p","New York Knicks",103,"Portland Trail Blazers",112,NA,18521,"Regular",1,2980,0.913129221515555,3,1
"5960",2022-02-12,"5:00p","Portland Trail Blazers",112,"New York Knicks",103,NA,18521,"Regular",0,2980,0,2,-1
"5961",2022-02-12,"7:00p","Memphis Grizzlies",125,"Charlotte Hornets",118,NA,19454,"Regular",1,2981,0.904458598726115,1,-1
"5962",2022-02-12,"7:00p","Charlotte Hornets",118,"Memphis Grizzlies",125,NA,19454,"Regular",0,2981,0,2,1
"5963",2022-02-12,"7:00p","San Antonio Spurs",124,"New Orleans Pelicans",114,NA,16615,"Regular",1,2982,0.791378899738033,2,1
"5964",2022-02-12,"7:00p","New Orleans Pelicans",114,"San Antonio Spurs",124,NA,16615,"Regular",0,2982,0,1,-1
"5965",2022-02-12,"7:00p","Sacramento Kings",123,"Washington Wizards",110,NA,14169,"Regular",1,2983,0.572253634894992,2,-1
"5966",2022-02-12,"7:00p","Washington Wizards",110,"Sacramento Kings",123,NA,14169,"Regular",0,2983,0,3,1
"5967",2022-02-12,"7:30p","Cleveland Cavaliers",93,"Philadelphia 76ers",103,NA,21057,"Regular",1,2984,0.978985540936352,1,0
"5968",2022-02-12,"7:30p","Philadelphia 76ers",103,"Cleveland Cavaliers",93,NA,21057,"Regular",0,2984,0,1,0
"5969",2022-02-12,"7:30p","Denver Nuggets",110,"Toronto Raptors",109,NA,NA,"Regular",0.5,2985,NA,2,1
"5970",2022-02-12,"7:30p","Toronto Raptors",109,"Denver Nuggets",110,NA,NA,"Regular",0.5,2985,NA,1,-1
"5971",2022-02-12,"8:00p","Oklahoma City Thunder",101,"Chicago Bulls",106,NA,20072,"Regular",1,2986,0.914067125096771,1,0
"5972",2022-02-12,"8:00p","Chicago Bulls",106,"Oklahoma City Thunder",101,NA,20072,"Regular",0,2986,0,1,0
"5973",2022-02-12,"8:00p","Miami Heat",115,"Brooklyn Nets",111,NA,19600,"Regular",0,2987,0,2,0
"5974",2022-02-12,"8:00p","Brooklyn Nets",111,"Miami Heat",115,NA,19600,"Regular",1,2987,0.903350693644283,2,0
"5975",2022-02-12,"8:30p","Dallas Mavericks",97,"Los Angeles Clippers",99,NA,20028,"Regular",0,2988,0,2,0
"5976",2022-02-12,"8:30p","Los Angeles Clippers",99,"Dallas Mavericks",97,NA,20028,"Regular",1,2988,0.934664924397984,2,0
"5977",2022-02-12,"8:30p","Golden State Warriors",117,"Los Angeles Lakers",115,NA,18064,"Regular",0,2989,0,3,1
"5978",2022-02-12,"8:30p","Los Angeles Lakers",115,"Golden State Warriors",117,NA,18064,"Regular",1,2989,0.729563812600969,2,-1
"5979",2022-02-12,"9:00p","Phoenix Suns",132,"Orlando Magic",105,NA,17071,"Regular",0,2990,0,1,-1
"5980",2022-02-12,"9:00p","Orlando Magic",105,"Phoenix Suns",132,NA,17071,"Regular",1,2990,0.823889961389961,2,1
"5981",2022-02-13,"2:00p","Atlanta Hawks",95,"Boston Celtics",105,NA,19156,"Regular",1,2991,0.906578324656886,2,0
"5982",2022-02-13,"2:00p","Boston Celtics",105,"Atlanta Hawks",95,NA,19156,"Regular",0,2991,0,2,0
"5983",2022-02-13,"3:00p","Minnesota Timberwolves",129,"Indiana Pacers",120,NA,13532,"Regular",1,2992,0.626887797646623,2,0
"5984",2022-02-13,"3:00p","Indiana Pacers",120,"Minnesota Timberwolves",129,NA,13532,"Regular",0,2992,0,2,0
"5985",2022-02-14,"7:00p","Washington Wizards",103,"Detroit Pistons",94,NA,10793,"Regular",0,2993,0,3,1
"5986",2022-02-14,"7:00p","Detroit Pistons",94,"Washington Wizards",103,NA,10793,"Regular",1,2993,0.435904684975767,2,-1
"5987",2022-02-14,"7:30p","Sacramento Kings",85,"Brooklyn Nets",109,NA,16873,"Regular",1,2994,0.77762927458752,2,0
"5988",2022-02-14,"7:30p","Brooklyn Nets",109,"Sacramento Kings",85,NA,16873,"Regular",0,2994,0,2,0
"5989",2022-02-14,"7:30p","Oklahoma City Thunder",127,"New York Knicks",123,"OT",18433,"Regular",1,2995,0.845046531884656,2,0
"5990",2022-02-14,"7:30p","New York Knicks",123,"Oklahoma City Thunder",127,"OT",18433,"Regular",0,2995,0,2,0
"5991",2022-02-14,"8:00p","Chicago Bulls",120,"San Antonio Spurs",109,NA,21153,"Regular",0,2996,0,2,0
"5992",2022-02-14,"8:00p","San Antonio Spurs",109,"Chicago Bulls",120,NA,21153,"Regular",1,2996,0.963295232023316,2,0
"5993",2022-02-14,"8:00p","Milwaukee Bucks",107,"Portland Trail Blazers",122,NA,17341,"Regular",0,2997,0,2,-2
"5994",2022-02-14,"8:00p","Portland Trail Blazers",122,"Milwaukee Bucks",107,NA,17341,"Regular",1,2997,0.785086925027164,4,2
"5995",2022-02-14,"8:00p","New Orleans Pelicans",120,"Toronto Raptors",90,NA,15319,"Regular",0,2998,0,2,0
"5996",2022-02-14,"8:00p","Toronto Raptors",90,"New Orleans Pelicans",120,NA,15319,"Regular",1,2998,0.729649916646821,2,0
"5997",2022-02-14,"9:00p","Denver Nuggets",121,"Orlando Magic",111,NA,15025,"Regular",0,2999,0,2,0
"5998",2022-02-14,"9:00p","Orlando Magic",111,"Denver Nuggets",121,NA,15025,"Regular",1,2999,0.700662189889946,2,0
"5999",2022-02-14,"9:00p","Houston Rockets",101,"Utah Jazz",135,NA,18306,"Regular",1,3000,0.88571705051287,3,-1
"6000",2022-02-14,"9:00p","Utah Jazz",135,"Houston Rockets",101,NA,18306,"Regular",0,3000,0,4,1
"6001",2022-02-14,"10:30p","Golden State Warriors",104,"Los Angeles Clippers",119,NA,19068,"Regular",1,3001,0.886100655234909,2,0
"6002",2022-02-14,"10:30p","Los Angeles Clippers",119,"Golden State Warriors",104,NA,19068,"Regular",0,3001,0,2,0
"6003",2022-02-15,"7:30p","Atlanta Hawks",124,"Cleveland Cavaliers",116,NA,15947,"Regular",0,3002,0,3,1
"6004",2022-02-15,"7:30p","Cleveland Cavaliers",116,"Atlanta Hawks",124,NA,15947,"Regular",1,3002,0.741858950502419,2,-1
"6005",2022-02-15,"7:30p","Dallas Mavericks",107,"Miami Heat",99,NA,19600,"Regular",1,3003,0.903350693644283,3,0
"6006",2022-02-15,"7:30p","Miami Heat",99,"Dallas Mavericks",107,NA,19600,"Regular",0,3003,0,3,0
"6007",2022-02-15,"7:30p","Boston Celtics",135,"Philadelphia 76ers",87,NA,20960,"Regular",1,3004,0.974475800827561,3,1
"6008",2022-02-15,"7:30p","Philadelphia 76ers",87,"Boston Celtics",135,NA,20960,"Regular",0,3004,0,2,-1
"6009",2022-02-15,"8:00p","Milwaukee Bucks",128,"Indiana Pacers",119,NA,17341,"Regular",0,3005,0,2,1
"6010",2022-02-15,"8:00p","Indiana Pacers",119,"Milwaukee Bucks",128,NA,17341,"Regular",1,3005,0.785086925027164,1,-1
"6011",2022-02-15,"8:00p","Minnesota Timberwolves",126,"Charlotte Hornets",120,"OT",17136,"Regular",0,3006,0,3,1
"6012",2022-02-15,"8:00p","Charlotte Hornets",120,"Minnesota Timberwolves",126,"OT",17136,"Regular",1,3006,0.815572795202513,2,-1
"6013",2022-02-15,"8:00p","Memphis Grizzlies",121,"New Orleans Pelicans",109,NA,15901,"Regular",1,3007,0.757370802572041,1,-2
"6014",2022-02-15,"8:00p","New Orleans Pelicans",109,"Memphis Grizzlies",121,NA,15901,"Regular",0,3007,0,3,2
"6015",2022-02-15,"10:00p","Phoenix Suns",103,"Los Angeles Clippers",96,NA,17071,"Regular",0,3008,0,1,-2
"6016",2022-02-15,"10:00p","Los Angeles Clippers",96,"Phoenix Suns",103,NA,17071,"Regular",1,3008,0.823889961389961,3,2
"6017",2022-02-16,"7:00p","Atlanta Hawks",130,"Orlando Magic",109,NA,14398,"Regular",1,3009,0.702272948980587,2,1
"6018",2022-02-16,"7:00p","Orlando Magic",109,"Atlanta Hawks",130,NA,14398,"Regular",0,3009,0,1,-1
"6019",2022-02-16,"7:30p","Boston Celtics",111,"Detroit Pistons",112,NA,19156,"Regular",0,3010,0,2,1
"6020",2022-02-16,"7:30p","Detroit Pistons",112,"Boston Celtics",111,NA,19156,"Regular",1,3010,0.906578324656886,1,-1
"6021",2022-02-16,"7:30p","Washington Wizards",108,"Indiana Pacers",113,NA,14540,"Regular",1,3011,0.673584730844066,1,-1
"6022",2022-02-16,"7:30p","Indiana Pacers",113,"Washington Wizards",108,NA,14540,"Regular",0,3011,0,2,1
"6023",2022-02-16,"7:30p","New York Knicks",106,"Brooklyn Nets",111,NA,18916,"Regular",0,3012,0,2,0
"6024",2022-02-16,"7:30p","Brooklyn Nets",111,"New York Knicks",106,NA,18916,"Regular",1,3012,0.867189290789896,2,0
"6025",2022-02-16,"8:00p","Sacramento Kings",118,"Chicago Bulls",125,NA,19166,"Regular",1,3013,0.872808415683774,2,0
"6026",2022-02-16,"8:00p","Chicago Bulls",125,"Sacramento Kings",118,NA,19166,"Regular",0,3013,0,2,0
"6027",2022-02-16,"8:00p","Memphis Grizzlies",119,"Portland Trail Blazers",123,NA,16834,"Regular",0,3014,0,2,1
"6028",2022-02-16,"8:00p","Portland Trail Blazers",123,"Memphis Grizzlies",119,NA,16834,"Regular",1,3014,0.766610501388952,1,-1
"6029",2022-02-16,"8:00p","Minnesota Timberwolves",91,"Toronto Raptors",103,NA,15982,"Regular",0,3015,0,2,1
"6030",2022-02-16,"8:00p","Toronto Raptors",103,"Minnesota Timberwolves",91,NA,15982,"Regular",1,3015,0.760649183760887,1,-1
"6031",2022-02-16,"8:00p","Oklahoma City Thunder",106,"San Antonio Spurs",114,NA,14920,"Regular",0,3016,0,2,0
"6032",2022-02-16,"8:00p","San Antonio Spurs",114,"Oklahoma City Thunder",106,NA,14920,"Regular",1,3016,0.721853984227587,2,0
"6033",2022-02-16,"9:00p","Houston Rockets",121,"Phoenix Suns",124,NA,17071,"Regular",1,3017,0.823889961389961,1,-1
"6034",2022-02-16,"9:00p","Phoenix Suns",124,"Houston Rockets",121,NA,17071,"Regular",0,3017,0,2,1
"6035",2022-02-16,"10:00p","Golden State Warriors",116,"Denver Nuggets",117,NA,18064,"Regular",0,3018,0,2,0
"6036",2022-02-16,"10:00p","Denver Nuggets",117,"Golden State Warriors",116,NA,18064,"Regular",1,3018,0.729563812600969,2,0
"6037",2022-02-16,"10:00p","Utah Jazz",101,"Los Angeles Lakers",106,NA,17787,"Regular",1,3019,0.825,4,2
"6038",2022-02-16,"10:00p","Los Angeles Lakers",106,"Utah Jazz",101,NA,17787,"Regular",0,3019,0,2,-2
"6039",2022-02-17,"7:00p","Miami Heat",111,"Charlotte Hornets",107,"2OT",17029,"Regular",1,3020,0.791715096006323,2,0
"6040",2022-02-17,"7:00p","Charlotte Hornets",107,"Miami Heat",111,"2OT",17029,"Regular",0,3020,0,2,0
"6041",2022-02-17,"7:30p","Washington Wizards",117,"Brooklyn Nets",103,NA,17477,"Regular",1,3021,0.805465941561434,1,0
"6042",2022-02-17,"7:30p","Brooklyn Nets",103,"Washington Wizards",117,NA,17477,"Regular",0,3021,0,1,0
"6043",2022-02-17,"8:00p","Dallas Mavericks",125,"New Orleans Pelicans",118,NA,15906,"Regular",1,3022,0.757608954512979,2,0
"6044",2022-02-17,"8:00p","New Orleans Pelicans",118,"Dallas Mavericks",125,NA,15906,"Regular",0,3022,0,2,0
"6045",2022-02-17,"8:30p","Milwaukee Bucks",120,"Philadelphia 76ers",123,NA,17341,"Regular",0,3023,0,2,0
"6046",2022-02-17,"8:30p","Philadelphia 76ers",123,"Milwaukee Bucks",120,NA,17341,"Regular",1,3023,0.785086925027164,2,0
"6047",2022-02-17,"10:30p","Houston Rockets",111,"Los Angeles Clippers",142,NA,17519,"Regular",1,3024,0.81411775640132,2,1
"6048",2022-02-17,"10:30p","Los Angeles Clippers",142,"Houston Rockets",111,NA,17519,"Regular",0,3024,0,1,-1
"6049",2022-02-24,"7:00p","Cleveland Cavaliers",103,"Detroit Pistons",106,NA,15622,"Regular",1,3025,0.707261861644332,8,-1
"6050",2022-02-24,"7:00p","Detroit Pistons",106,"Cleveland Cavaliers",103,NA,15622,"Regular",0,3025,0,9,1
"6051",2022-02-24,"7:30p","Boston Celtics",129,"Brooklyn Nets",106,NA,17986,"Regular",1,3026,0.828924324822564,7,-1
"6052",2022-02-24,"7:30p","Brooklyn Nets",106,"Boston Celtics",129,NA,17986,"Regular",0,3026,0,8,1
"6053",2022-02-24,"8:00p","Atlanta Hawks",108,"Chicago Bulls",112,NA,21236,"Regular",1,3027,0.967075003415456,8,0
"6054",2022-02-24,"8:00p","Chicago Bulls",112,"Atlanta Hawks",108,NA,21236,"Regular",0,3027,0,8,0
"6055",2022-02-24,"8:00p","Memphis Grizzlies",114,"Minnesota Timberwolves",119,NA,16326,"Regular",1,3028,0.777021560135167,8,0
